"jobId","skill"
"300925928368","Machine Learning"
"300925928364","Python"
"300925927082","Machine Learning"
"300925927082","Python"
"300925927081","Python"
"300925927081","NLP"
"300925927080","Python"
"300925927079","Python"
"300925924646","Python"
"300925924641","Python"
"300925924638","Python"
"300925924439","Python"
"300925924437","Python"
"300925924434","Python"
"300925924356","Python"
"300925924356","Machine Learning"
"300925924356","Deep Learning"
"300925924233","Python"
"300925924233","Machine Learning"
"300925924233","TensorFlow"
"300925924233","PyTorch"
"300925924231","Python"
"300925924231","TensorFlow"
"300925924231","PyTorch"
"300925924231","Machine Learning"
"300925924230","Python"
"300925924103","Python"
"300925924100","Python"
"300925923949","Python"
"300925923947","Python"
"300925923807","Python"
"300925918070","Python"
"300925918070","Statistics"
"300925918070","NLP"
"300925918068","Python"
"300925918068","Azure"
"300925918066","Python"
"300925918066","NLP"
"300925918066","Machine Learning"
"300925918064","TensorFlow"
"300925918064","Python"
"300925918064","AWS"
"300925918062","Python"
"300925918062","SQL"
"300925918061","Python"
"300925918061","Azure"
"300925918061","SQL"
"300925918061","AWS"
"300925918060","Python"
"300925918060","Snowflake"
"300925918058","TensorFlow"
"300925918058","Spark"
"300925918058","Python"
"300925918057","Machine Learning"
"300925918057","Statistics"
"300925918057","Python"
"300925918056","Python"
"300925918054","Python"
"300925918054","Azure"
"300925918054","AWS"
"300925918050","Python"
"300925918050","NLP"
"300925918049","Python"
"300925918048","Python"
"300925918046","SQL"
"300925918046","ETL"
"300925918046","Python"
"300925918043","Azure"
"300925918043","AWS"
"300925918042","AWS"
"300925918042","SQL"
"300925918042","Python"
"300925918040","Python"
"300925918040","NLP"
"300925918035","SQL"
"300925918028","SQL"
"300925918028","GCP"
"300925918028","Azure"
"300925918028","AWS"
"300925918027","Spark"
"300925918027","SQL"
"300925918025","Snowflake"
"300925918025","SQL"
"300925918024","ETL"
"300925918024","AWS"
"300925918024","Snowflake"
"300925918022","TensorFlow"
"300925918022","Spark"
"300925918022","Python"
"300925918019","Python"
"300925918019","NLP"
"300925918019","Azure"
"300925918017","Business Analysis"
"300925918017","Python"
"300925918014","TensorFlow"
"300925918014","Python"
"300925918014","AWS"
"300925918011","SQL"
"300925918011","Python"
"300925918009","Python"
"300925918009","NLP"
"300925918008","Python"
"300925918008","Azure"
"300925918008","SQL"
"300925918008","AWS"
"300925918008","NLP"
"300925918000","SQL"
"300925918000","Tableau"
"300925917997","SQL"
"300925917997","Python"
"300925917991","Business Analysis"
"300925917989","TensorFlow"
"300925917989","PyTorch"
"300925917989","Python"
"300925917989","AWS"
"300925917985","SQL"
"300925917985","Tableau"
"300925917982","TensorFlow"
"300925917982","Spark"
"300925917982","Python"
"300925504919","Excel"
"300925504908","Excel"
"300925504778","Excel"
"300925504363","Excel"
"300925504326","SQL"
"300925502525","Excel"
"300925500770","Excel"
"300925500728","Excel"
"300925030172","Excel"
"300925029810","Python"
"300925028237","Excel"
"300925026087","Excel"
"300925025974","Excel"
"300925024473","Python"
"300925024473","SQL"
"300925023495","Kafka"
"300925020510","AWS"
"300925018619","Python"
"300925016846","Excel"
"300725920680","Excel"
"300725027545","AWS"
"291123004582","Machine Learning"
"291123004582","Python"
"291123004582","NLP"
"290925916696","Excel"
"290925916592","Excel"
"290925906198","SQL"
"290925904121","AWS"
"290925904121","Python"
"290925903081","SQL"
"290925903081","Python"
"290925503647","Excel"
"290925503170","SQL"
"290925502631","Excel"
"290925502156","Excel"
"290925502077","Excel"
"290925501973","Business Analysis"
"290925501825","Azure"
"290925501765","KPI"
"290925501765","Excel"
"290925501384","Excel"
"290925501062","SQL"
"290925501062","Power BI"
"290925500305","Power BI"
"290925500305","SQL"
"290925500305","Python"
"290925025080","AWS"
"290925024315","Excel"
"290925019490","Excel"
"290925017794","Azure"
"290925017794","Machine Learning"
"290925016043","Excel"
"290925008427","AWS"
"290925006004","SQL"
"290925006004","Azure"
"290825019771","Machine Learning"
"280825012914","Excel"
"280825011298","Python"
"280825011298","Power BI"
"280825011298","Business Analysis"
"280825011298","Machine Learning"
"280325012379","Excel"
"270925007796","Azure"
"270925007796","Power BI"
"270325031355","Excel"
"260925503898","Excel"
"260925503839","Excel"
"260925500671","Excel"
"260925500613","Excel"
"260925031992","AWS"
"260925031581","AWS"
"300925028077","SQL"
"300925028077","AWS"
"300925028058","AWS"
"300925027776","Python"
"300925027498","SQL"
"300925027450","SQL"
"300925026602","SQL"
"300925026549","A/B Testing"
"300925026506","Azure"
"300925026506","GCP"
"300925026383","SQL"
"300925026213","Business Analysis"
"300925025324","Excel"
"300925025223","SQL"
"300925025223","Python"
"300925025158","ETL"
"300925025059","Excel"
"300925024892","AWS"
"300925024695","Power BI"
"300925024695","SQL"
"300925024090","Excel"
"300925023845","SQL"
"300925023845","Kafka"
"300925023512","Spark"
"300925023512","Python"
"300925023503","Python"
"300925023503","SQL"
"300925023008","SQL"
"300925022926","SQL"
"300925022926","Machine Learning"
"300925022247","Excel"
"300925022218","Machine Learning"
"300925022218","Python"
"300925022218","SQL"
"300925022200","Python"
"300925022200","ETL"
"300925022200","SQL"
"300925022200","Airflow"
"300925021993","Excel"
"300925021923","Power BI"
"300925021923","Data Visualization"
"300925021923","Excel"
"300925021923","Tableau"
"300925021923","SQL"
"300925021829","Python"
"300925021829","SQL"
"300925021442","AWS"
"300925021054","SQL"
"300925020931","Python"
"300925020930","Python"
"300925020673","AWS"
"300925020640","Machine Learning"
"300925020640","NLP"
"300925020640","Statistics"
"300925020640","Python"
"300925020527","SQL"
"300925020515","Excel"
"300925020442","AWS"
"300925020228","Python"
"300925020228","Pandas"
"300925020228","AWS"
"300925020039","AWS"
"300925020039","Azure"
"300925020022","Excel"
"300925020015","Kafka"
"300925019945","SQL"
"300925019784","Python"
"300925019766","Machine Learning"
"300925019691","SQL"
"300925019468","SQL"
"300925019303","Python"
"300925019295","Azure"
"300925019295","GCP"
"300925019207","SQL"
"300925018981","SQL"
"300925018892","Excel"
"300925018861","Python"
"300925018668","Azure"
"300925018537","SQL"
"300925018537","Python"
"300925018402","Azure"
"300925018402","GCP"
"300925017924","Snowflake"
"300925017924","Airflow"
"300925017924","Azure"
"300925017735","Python"
"300925017735","Machine Learning"
"300925017124","Python"
"300925016539","Kafka"
"300925016539","AWS"
"300925016485","SQL"
"300925016485","Python"
"300925015752","SQL"
"300925015752","Python"
"300925015608","Python"
"300925015463","Power BI"
"300925014921","Azure"
"300925014892","AWS"
"300925014865","Python"
"300925014718","SQL"
"300925014558","SQL"
"300925014233","Python"
"300925014117","ETL"
"300925014117","SQL"
"300925013726","SQL"
"300925013414","Excel"
"300925013383","Azure"
"300925013219","Power BI"
"300925013219","Excel"
"300925013219","Tableau"
"300925013092","KPI"
"300925012940","Excel"
"300925012883","Python"
"300925012789","ETL"
"300925012660","SQL"
"300925011673","Kafka"
"300925011673","Azure"
"300925011673","AWS"
"300925011673","SQL"
"300925011617","SQL"
"300925011574","Excel"
"300925011483","Azure"
"300925011375","Kafka"
"300925011045","Databricks"
"300925011045","Azure"
"300925010903","Python"
"300925010903","Machine Learning"
"300925010757","Python"
"300925010757","Azure"
"300925010757","GCP"
"300925010733","Kafka"
"300925010733","SQL"
"300925010450","Kafka"
"300925010450","SQL"
"300925010416","Excel"
"300925010416","Power BI"
"300925010297","AWS"
"300925010286","Python"
"300925010286","AWS"
"300925010228","Azure"
"300925010188","SQL"
"300925009900","SQL"
"300925009780","Python"
"300925000173","SQL"
"300925000173","Python"
"300925000173","Business Analysis"
"300925000018","SQL"
"300925000005","SQL"
"300825009993","SQL"
"290925926691","AWS"
"290925926690","Azure"
"290925926690","Python"
"290925926629","SQL"
"290925926625","SQL"
"290925926623","SQL"
"290925926601","SQL"
"290925926601","Python"
"290925926597","SQL"
"290925926583","SQL"
"290925926580","SQL"
"290925926576","Python"
"290925926558","Databricks"
"290925926558","Python"
"290925926558","Spark"
"290925926558","ETL"
"290925926558","Azure"
"290925926557","Databricks"
"290925926557","Python"
"290925926557","Spark"
"290925926557","ETL"
"290925926557","Azure"
"290925926206","Excel"
"290925926206","SQL"
"290925926206","Tableau"
"290925926206","Python"
"290925926203","Excel"
"290925926203","SQL"
"290925926203","Tableau"
"290925926201","SQL"
"290925926199","Python"
"290925926197","Excel"
"290925926185","Python"
"290925926185","AWS"
"290925926185","SQL"
"290925926184","Excel"
"290925926177","Excel"
"290925926177","Python"
"290925926177","Power BI"
"290925926176","SQL"
"290925926176","Spark"
"290925926176","Snowflake"
"290925926176","Python"
"290925926175","SQL"
"290925926175","Spark"
"290925926175","Snowflake"
"290925926175","Python"
"290925926174","SQL"
"290925926174","Spark"
"290925926174","Snowflake"
"290925926174","Python"
"290925926173","Python"
"290925926173","Airflow"
"290925926173","Machine Learning"
"290925926172","Kafka"
"290925926172","SQL"
"290925926171","Kafka"
"290925926171","SQL"
"290925926171","Python"
"290925926170","Kafka"
"290925926170","SQL"
"290925926170","Python"
"290925926169","Machine Learning"
"290925926168","Spark"
"290925926168","SQL"
"290925926168","Snowflake"
"290925926167","Python"
"290925926166","AWS"
"290925926166","Python"
"290925926165","Python"
"290925926165","SQL"
"290925926165","Snowflake"
"290925926163","SQL"
"290925926163","ETL"
"290925926163","Python"
"290925926162","Data Visualization"
"290925926162","Python"
"290925926161","SQL"
"290925926159","AWS"
"290925926158","Power BI"
"290925926158","Tableau"
"290925926158","Data Visualization"
"290925926156","Python"
"290925926156","NLP"
"290925920740","Kafka"
"290925920740","AWS"
"290925920730","Azure"
"290925920730","SQL"
"290925920728","Python"
"290925920718","Azure"
"290925920718","SQL"
"290925920716","AWS"
"290925920712","AWS"
"290925920708","Kafka"
"290925920675","Kafka"
"290925920673","SQL"
"290925920672","AWS"
"290925920670","SQL"
"290925920665","SQL"
"290925919570","Python"
"290925919570","AWS"
"290925919570","SQL"
"290925919556","Python"
"290925919447","SQL"
"290925918584","SQL"
"290925918417","SQL"
"290925918417","GCP"
"290925918417","BigQuery"
"290925918414","Python"
"290925918410","Power BI"
"290925918410","Tableau"
"290925918407","SQL"
"290925918407","Python"
"290925918182","SQL"
"290925917985","Azure"
"290925917970","LLM"
"290925917969","SQL"
"290925917968","Excel"
"290925917647","SQL"
"290925917647","AWS"
"290925917647","Azure"
"290925917620","SQL"
"290925917620","Excel"
"290925917563","Python"
"290925917563","SQL"
"290925917563","Snowflake"
"290925917418","Python"
"290925917418","Machine Learning"
"290925917418","AWS"
"290925917418","NLP"
"290925917418","SQL"
"290925917298","AWS"
"290925917290","Azure"
"290925917266","Python"
"290925917266","SQL"
"290925917266","AWS"
"290925916740","LLM"
"290925916195","SQL"
"290925916195","Tableau"
"290925916195","Snowflake"
"290925916195","Python"
"290925916194","Python"
"290925916194","Statistics"
"290925916108","Python"
"290925915596","Python"
"290925915554","AWS"
"290925915494","AWS"
"290925915491","Python"
"290925915461","SQL"
"290925915407","Python"
"290925915399","AWS"
"290925915399","Snowflake"
"290925915394","AWS"
"290925915391","GCP"
"290925915386","Snowflake"
"290925915386","AWS"
"290925915386","ETL"
"290925915384","Python"
"290925915384","SQL"
"290925915383","Python"
"290925915284","SQL"
"290925915189","Azure"
"290925915189","GCP"
"290925915189","AWS"
"290925915163","Kafka"
"290925915096","SQL"
"290925915092","Kafka"
"290925915092","AWS"
"290925915090","SQL"
"290925915088","SQL"
"290925915071","Python"
"290925915066","Power BI"
"290925915066","SQL"
"290925915066","Snowflake"
"290925915064","Python"
"290925915057","AWS"
"290925915052","SQL"
"290925915050","Python"
"290925915048","Spark"
"290925915048","Azure"
"290925915048","Databricks"
"290925915047","GCP"
"290925915046","SQL"
"290925914846","Azure"
"290925914846","GCP"
"290925914846","AWS"
"290925914798","Azure"
"290925914797","Python"
"290925914797","Machine Learning"
"290925914797","SQL"
"290925914795","Azure"
"290925914795","SQL"
"290925914795","Python"
"290925914794","Python"
"290925914551","Azure"
"290925914404","Python"
"290925914402","SQL"
"290925914402","Python"
"290925914397","Python"
"290925914345","SQL"
"290925914344","SQL"
"290925914343","Kafka"
"290925914159","SQL"
"290925914154","SQL"
"290925914154","Business Analysis"
"290925914079","Azure"
"290925914079","SQL"
"290925914078","Azure"
"290925914078","SQL"
"290925914077","Azure"
"290925914077","SQL"
"290925914071","Azure"
"290925914066","Azure"
"290925914066","SQL"
"290925914062","SQL"
"290925914028","SQL"
"290925914020","Azure"
"290925914020","Spark"
"290925914020","SQL"
"290925914012","Azure"
"290925913999","AWS"
"290925913999","Python"
"290925913988","Azure"
"290925913978","SQL"
"290925913978","AWS"
"290925913973","Azure"
"290925913973","SQL"
"290925913965","SQL"
"290925913962","SQL"
"290925913961","AWS"
"290925913961","SQL"
"290925913961","Python"
"290925913948","Azure"
"290925913946","Python"
"290925913945","SQL"
"290925913937","SQL"
"290925913937","AWS"
"290925913936","AWS"
"290925913936","Azure"
"290925913913","SQL"
"290925913912","Azure"
"290925913906","Python"
"290925913899","SQL"
"290925913899","Azure"
"290925913825","SQL"
"290925913825","AWS"
"290925913815","SQL"
"290925913812","Python"
"290925913705","AWS"
"290925913705","Python"
"290925913695","AWS"
"290925913693","Azure"
"290925913693","SQL"
"290925913692","SQL"
"290925913685","SQL"
"290925913685","AWS"
"290925913681","AWS"
"290925913676","Azure"
"290925913669","AWS"
"290925913661","Python"
"290925913651","AWS"
"290925913645","SQL"
"290925913309","SQL"
"290925913295","SQL"
"290925913292","ETL"
"290925913281","SQL"
"290925913264","Deep Learning"
"290925913264","Python"
"290925913264","NLP"
"290925913264","Machine Learning"
"290925913264","Azure"
"290925913252","Kafka"
"290925913252","AWS"
"290925913247","Azure"
"290925913240","SQL"
"290925913234","Azure"
"290925913227","Python"
"290925913227","Machine Learning"
"290925913227","Statistics"
"290925913227","NLP"
"290925913220","Azure"
"290925913220","SQL"
"290925913210","Azure"
"290925912838","AWS"
"290925912837","Kafka"
"290925912837","AWS"
"290925912832","Azure"
"290925912829","AWS"
"290925912827","AWS"
"290925912818","Python"
"290925912818","SQL"
"290925912816","Python"
"290925912816","Azure"
"290925912812","AWS"
"290925912809","Azure"
"290925912805","Azure"
"290925912805","AWS"
"290925912801","SQL"
"290925912801","Azure"
"290925912791","AWS"
"290925912371","SQL"
"290925912368","Python"
"290925912367","SQL"
"290925912356","SQL"
"290925911825","SQL"
"290925911822","Python"
"290925911817","AWS"
"290925911817","SQL"
"290925911817","Python"
"290925911816","Python"
"290925911815","SQL"
"290925911813","Azure"
"290925911813","SQL"
"290925911775","SQL"
"290925911663","Databricks"
"290925911663","Spark"
"290925911663","Azure"
"290925911267","Python"
"290925911257","SQL"
"290925911254","Azure"
"290925911254","AWS"
"290925911251","Python"
"290925911250","Python"
"290925911233","Python"
"290925911231","SQL"
"290925910594","LLM"
"290925909219","SQL"
"290925909219","Power BI"
"290925909149","Python"
"290925909121","SQL"
"290925909121","Python"
"290925909102","LLM"
"290925909094","Excel"
"290925908302","Python"
"290925908302","Machine Learning"
"290925908301","Statistics"
"290925908300","Python"
"290925908007","Python"
"290925908002","AWS"
"290925908002","Python"
"290925907875","SQL"
"290925906790","LLM"
"290925904655","Python"
"290925904520","Power BI"
"290925904520","SQL"
"290925904520","Data Visualization"
"290925904520","Snowflake"
"290925904520","Python"
"290925904519","Statistics"
"290925904340","Azure"
"290925904340","Python"
"290925904147","Python"
"290925903530","SQL"
"290925903289","SQL"
"290925903288","AWS"
"290925903264","Azure"
"290925903264","AWS"
"290925903246","Python"
"290925903240","SQL"
"290925903238","Python"
"290925903238","Azure"
"290925903226","Azure"
"290925903226","SQL"
"290925903225","Power BI"
"290925903225","SQL"
"290925903225","Data Visualization"
"290925903225","Python"
"290925903223","SQL"
"290925903222","Python"
"290925903222","AWS"
"290925903218","SQL"
"290925903206","SQL"
"290925903200","Azure"
"290925903184","Python"
"290925903171","ETL"
"290925903130","Python"
"290925903125","SQL"
"290925903089","Python"
"290925903089","ETL"
"290925903089","SQL"
"290925903089","Spark"
"290925903073","SQL"
"290925903059","Python"
"290925903058","SQL"
"290925903054","Python"
"290925903042","SQL"
"290925903042","Spark"
"290925903042","Snowflake"
"290925903042","Python"
"290925903030","SQL"
"290925903028","Python"
"290925903028","NLP"
"290925903015","SQL"
"290925903015","ETL"
"290925903015","Python"
"290925902996","Spark"
"290925902977","SQL"
"290925902977","Python"
"290925902971","SQL"
"290925902867","Python"
"290925902827","Python"
"290925902803","SQL"
"290925902777","Python"
"290925902376","Python"
"290925902376","Airflow"
"290925902376","Azure"
"290925902376","SQL"
"290925901445","Python"
"290925503675","Excel"
"290925503664","Excel"
"290925503635","AWS"
"290925503562","Machine Learning"
"290925503541","GCP"
"290925503519","GCP"
"290925503502","Excel"
"290925503403","Excel"
"290925503382","Excel"
"290925503363","Excel"
"290925503309","SQL"
"290925503305","Excel"
"290925503303","SQL"
"290925503303","Machine Learning"
"290925503300","SQL"
"290925503300","Machine Learning"
"290925503298","SQL"
"290925503298","Machine Learning"
"290925503293","Machine Learning"
"290925503261","SQL"
"290925503245","GCP"
"290925503245","Power BI"
"290925503238","Excel"
"290925503237","SQL"
"290925503232","GCP"
"290925503232","Power BI"
"290925503230","AWS"
"290925503221","Excel"
"290925503216","SQL"
"290925503163","SQL"
"290925503155","SQL"
"290925503137","Deep Learning"
"290925503137","GCP"
"290925503129","SQL"
"290925503121","SQL"
"290925503116","SQL"
"290925503108","GCP"
"290925503108","SQL"
"290925503092","Excel"
"290925503074","SQL"
"290925503071","SQL"
"290925502666","Business Analysis"
"290925502612","SQL"
"290925502594","Business Analysis"
"290925502491","Excel"
"290925502451","Machine Learning"
"290925502437","Machine Learning"
"290925502429","Business Analysis"
"290925502370","Excel"
"290925502367","GCP"
"290925502367","Machine Learning"
"290925502365","GCP"
"290925502365","Machine Learning"
"290925502364","SQL"
"290925502355","SQL"
"290925502293","SQL"
"290925502215","Data Visualization"
"290925502158","GCP"
"290925502158","NLP"
"290925502128","Machine Learning"
"290925502127","Excel"
"290925502085","Machine Learning"
"290925502084","Machine Learning"
"290925502082","ETL"
"290925502082","AWS"
"290925502064","Business Analysis"
"290925502056","Machine Learning"
"290925502053","SQL"
"290925501980","Excel"
"290925501980","AWS"
"290925501980","Power BI"
"290925501939","Machine Learning"
"290925501938","SQL"
"290925501933","GCP"
"290925501916","Machine Learning"
"290925501870","KPI"
"290925501870","Excel"
"290925501865","Python"
"290925501865","Spark"
"290925501865","Machine Learning"
"290925501863","Python"
"290925501863","Azure"
"290925501860","KPI"
"290925501860","Excel"
"290925501838","Python"
"290925501838","SQL"
"290925501836","Python"
"290925501831","SQL"
"290925501830","Azure"
"290925501823","SQL"
"290925501820","Python"
"290925501454","Business Analysis"
"290925501453","Business Analysis"
"290925501452","Python"
"290925501449","Azure"
"290925501448","Python"
"290925501448","NLP"
"290925501392","KPI"
"290925501392","Excel"
"290925501380","SQL"
"290925501367","Azure"
"290925501367","Business Analysis"
"290925501346","Python"
"290925501346","SQL"
"290925501345","Python"
"290925501341","SQL"
"290925501340","SQL"
"290925501333","Business Analysis"
"290925501330","Python"
"290925501330","Azure"
"290925501322","Excel"
"290925501321","Business Analysis"
"290925501318","Excel"
"290925501318","Business Analysis"
"290925501317","Snowflake"
"290925501317","Python"
"290925501317","Azure"
"290925501317","Power BI"
"290925501316","Azure"
"290925501316","SQL"
"290925501245","Azure"
"290925500879","Excel"
"290925500878","SQL"
"290925500847","GCP"
"290925500847","AWS"
"290925500840","SQL"
"290925500798","KPI"
"290925500791","SQL"
"290925500789","Excel"
"290925500787","GCP"
"290925500787","Python"
"290925500770","SQL"
"290925500752","Excel"
"290925500750","Business Analysis"
"290925500749","GCP"
"290925500749","SQL"
"290925500734","Data Visualization"
"290925500730","Power BI"
"290925500730","AWS"
"290925500730","SQL"
"290925500714","SQL"
"290925500688","GCP"
"290925500688","Python"
"290925500674","Data Visualization"
"290925500650","SQL"
"290925500603","Python"
"290925500455","Machine Learning"
"290925500436","AWS"
"290925500410","GCP"
"290925500410","Machine Learning"
"290925500410","AWS"
"290925500398","SQL"
"290925027975","Python"
"290925027832","Azure"
"290925027069","Power BI"
"290925027069","Data Visualization"
"290925027069","Tableau"
"290925025920","Python"
"290925025845","ETL"
"290925025845","SQL"
"290925025350","Python"
"290925024707","Azure"
"290925024638","Power BI"
"290925024431","SQL"
"290925024266","Kafka"
"290925024266","AWS"
"290925023214","SQL"
"290925023157","Azure"
"290925022564","SQL"
"290925022543","Power BI"
"290925022288","Kafka"
"290925021520","Python"
"290925021520","Azure"
"290925020413","AWS"
"290925020338","Snowflake"
"290925020338","SQL"
"290925020103","ETL"
"290925020103","Python"
"290925020103","Airflow"
"290925020103","Kafka"
"290925019948","SQL"
"290925019900","Excel"
"290925019810","Azure"
"290925019602","Azure"
"290925019560","SQL"
"290925019400","Azure"
"290925019361","Kafka"
"290925019361","AWS"
"290925019361","Azure"
"290925019145","Azure"
"290925019099","Azure"
"290925019099","Machine Learning"
"290925018877","Power BI"
"290925018877","SQL"
"290925018787","AWS"
"290925018241","Python"
"290925018241","SQL"
"290925018168","Excel"
"290925017775","Azure"
"290925017582","SQL"
"290925017582","Excel"
"290925017582","Tableau"
"290925017582","Python"
"290925017582","Business Analysis"
"290925017457","AWS"
"290925017457","SQL"
"290925017270","Azure"
"290925017087","Excel"
"290925016791","Python"
"290925016726","SQL"
"290925016347","SQL"
"290925016347","Python"
"290925015533","Power BI"
"290925015533","Business Analysis"
"290925015343","Python"
"290925014802","Azure"
"290925014802","Databricks"
"290925014691","AWS"
"290925014691","Python"
"290925014691","Azure"
"290925014658","SQL"
"290925014171","Excel"
"290925014171","SQL"
"290925014128","Azure"
"290925013839","Tableau"
"290925013839","SQL"
"290925013792","Snowflake"
"290925013792","ETL"
"290925013792","SQL"
"290925013792","Python"
"290925013786","SQL"
"290925013356","SQL"
"290925012905","GCP"
"290925012133","Business Analysis"
"290925012131","NumPy"
"290925012131","SQL"
"290925011699","Data Visualization"
"290925011699","Tableau"
"290925011699","SQL"
"290925010923","Azure"
"290925010923","AWS"
"290925010852","Azure"
"290925010820","Azure"
"290925010820","SQL"
"290925010791","AWS"
"290925010750","SQL"
"290925010555","Excel"
"290925010391","Excel"
"290925009748","AWS"
"290925009748","SQL"
"290925009709","Excel"
"290925009507","Azure"
"290925008810","AWS"
"290925008810","SQL"
"290925008512","Excel"
"290925008512","Power BI"
"290925008512","Tableau"
"290925008512","SQL"
"290925008057","Excel"
"290925008040","Python"
"290925007840","Kafka"
"290925007840","SQL"
"290925007347","SQL"
"290925007347","Python"
"290925007310","Azure"
"290925006151","AWS"
"290925006151","Python"
"290925006073","Azure"
"290925006046","Azure"
"290925005899","SQL"
"290925005891","GCP"
"290925005891","AWS"
"290925005890","Python"
"290925005890","SQL"
"290925005826","Power BI"
"290925005826","Azure"
"290925005826","Python"
"290925005699","Excel"
"290925004929","TensorFlow"
"290925004929","Machine Learning"
"290925004929","PyTorch"
"290925004929","Deep Learning"
"290925004929","Python"
"290925004504","Power BI"
"290925004504","SQL"
"290925004406","Excel"
"290925003930","Deep Learning"
"290925003757","Azure"
"290925003461","Azure"
"290925002904","Azure"
"290925002904","AWS"
"290925002821","SQL"
"290925002719","SQL"
"290925002057","ETL"
"290925002057","SQL"
"290925002057","Snowflake"
"290925001989","GCP"
"290925001953","Azure"
"290925001953","Python"
"290925001905","Python"
"290925001457","Python"
"290925001457","SQL"
"290925001456","Kafka"
"290925001456","AWS"
"290925001453","Kafka"
"290925001453","Databricks"
"290925001453","Spark"
"290925001453","AWS"
"290925001071","Azure"
"290824006114","Python"
"290824006114","TensorFlow"
"290125024320","Azure"
"290125024320","AWS"
"290125024320","GCP"
"280925004387","Spark"
"280925004387","Python"
"280925004387","SQL"
"280925004387","Airflow"
"280925004377","Kafka"
"280925004377","AWS"
"280925004363","Machine Learning"
"280925004363","Python"
"280925004363","TensorFlow"
"280925004363","PyTorch"
"280925003366","Python"
"280925003366","Databricks"
"280925003364","Excel"
"280925003354","Business Analysis"
"280825005828","AWS"
"270925012866","Deep Learning"
"270925012866","Machine Learning"
"270925012866","NLP"
"270925012865","AWS"
"270925012773","AWS"
"270925011773","LLM"
"270925011713","Python"
"270925011713","Spark"
"270925011058","Excel"
"270925009241","Business Analysis"
"270925009082","Python"
"270925009082","Spark"
"270925008673","SQL"
"270925008673","AWS"
"270925007926","Excel"
"270925007741","Azure"
"270925007710","SQL"
"270925007591","Azure"
"270925007474","Azure"
"270925007472","Spark"
"270925007472","SQL"
"270925007401","TensorFlow"
"270925007401","Machine Learning"
"270925007401","Deep Learning"
"270925007401","NLP"
"270925007401","LLM"
"270925006684","Excel"
"270925006502","Excel"
"270925006330","SQL"
"270925006330","Data Visualization"
"270925006318","AWS"
"270925006318","SQL"
"270925006318","Python"
"270925005993","Azure"
"270925005993","Databricks"
"270925005993","Tableau"
"270925005939","SQL"
"270925005605","SQL"
"270925004751","Python"
"270925004751","Azure"
"270925004699","SQL"
"270625036686","Excel"
"261124016373","Python"
"261124016373","AWS"
"260925930483","Python"
"260925930483","Azure"
"260925930483","SQL"
"260925930407","SQL"
"260925930369","SQL"
"260925930369","ETL"
"260925930354","SQL"
"260925930087","SQL"
"260925929990","Business Analysis"
"260925929746","Business Analysis"
"260925929732","Python"
"260925929729","Python"
"260925929729","NumPy"
"260925929727","Azure"
"260925928095","ETL"
"260925928085","SQL"
"260925928080","Python"
"260925928079","Python"
"260925928075","Python"
"260925928075","AWS"
"260925928047","Spark"
"260925928047","SQL"
"260925928047","Snowflake"
"260925928047","AWS"
"260925928043","Python"
"260925928043","SQL"
"260925928043","ETL"
"260925928035","KPI"
"260925928022","Python"
"260925928022","SQL"
"260925928022","Spark"
"260925928018","SQL"
"260925927962","Python"
"260925927961","SQL"
"260925927961","Tableau"
"260925927961","Data Visualization"
"260925927954","Business Analysis"
"260925927839","Business Analysis"
"260925927827","SQL"
"260925927826","Business Analysis"
"260925927820","Python"
"260925927815","Python"
"260925927527","Python"
"260925927513","Business Analysis"
"260925927509","SQL"
"260925927504","Azure"
"260925927504","SQL"
"260925927472","SQL"
"260925927240","Python"
"260925927239","Python"
"260925927237","Machine Learning"
"260925927237","Python"
"260925927222","Python"
"260925926987","Business Analysis"
"260925926987","SQL"
"260925926979","SQL"
"260925926861","SQL"
"260925926856","Python"
"260925926856","Kafka"
"260925926856","Azure"
"260925926855","Python"
"260925926853","SQL"
"260925926845","Python"
"260925926843","Python"
"260925925798","SQL"
"260925925798","ETL"
"260925925797","Azure"
"260925925797","SQL"
"260925925796","SQL"
"260925925794","Azure"
"260925925794","SQL"
"260925925793","SQL"
"260925925793","Azure"
"260925925793","ETL"
"260925925791","SQL"
"260925925791","Kafka"
"260925924313","Azure"
"260925924313","AWS"
"260925924308","Azure"
"260925924307","LLM"
"260925924304","Python"
"260925924301","AWS"
"260925924301","ETL"
"260925924299","SQL"
"260925924292","SQL"
"260925924291","SQL"
"260925924289","AWS"
"260925924284","Python"
"260925924283","SQL"
"260925924282","Python"
"260925924279","Python"
"260925924278","SQL"
"260925924255","AWS"
"260925924255","Spark"
"260925924243","SQL"
"260925924240","Power BI"
"260925924240","Tableau"
"260925924240","Spark"
"260925924239","SQL"
"260925924230","Business Analysis"
"260925924228","AWS"
"260925924224","Python"
"260925924218","ETL"
"260925924218","SQL"
"260925924217","ETL"
"260925924217","SQL"
"260925924214","Python"
"260925924214","SQL"
"260925924209","Python"
"260925924208","Python"
"260925924208","SQL"
"260925924206","ETL"
"260925924206","SQL"
"260925924202","SQL"
"260925924196","AWS"
"260925924195","GCP"
"260925924195","Kafka"
"260925924194","Azure"
"260925924194","SQL"
"260925924184","SQL"
"260925924184","ETL"
"260925924165","Python"
"260925924165","Spark"
"260925924134","Python"
"260925924134","NLP"
"260925924134","Business Analysis"
"260925924134","SQL"
"260925924132","Python"
"260925924132","NLP"
