"companyId","companyName","ReviewsCount","AggregateRating"
"4424508","Turning Point Consultants","",""
"124124266","Sapphire Manpower Services","",""
"374941","Scalable Systems","40.0","3.9"
"700993","Manzil Placement","",""
"3314582","Soatech Solution","7.0","2.8"
"5735442","Titanium Consulting Mumbai","",""
"123495665","Wrighthire Brainhunt Consultants","",""
"3907566","Aptita Services","",""
"124853787","Mario Elevate Llp","",""
"79059","Talent Corner Hr Services","",""
"3077894","Enlace Solutions","",""
"12360","Iacuity Fintech","4.0","2.9"
"3204050","Apex Consultancy Services","",""
"3805588","Mintskill Hr Solution","",""
"4196706","Anith Hr Solutions","",""
"6489018","Techbliss Digital Solution","",""
"4726448","Selectica International Solutions","",""
"6545856","Seacross Recruitment Services","",""
"4120630","Aspire Consultancy Services","",""
"744401","Grandeur Recruitment Consultants","",""
"123615469","Vibgyor Concepts","",""
"123576801","Planedway Services","",""
"150494","Aparna Constructions And Estates","999.0","3.9"
"50","Allengers Global HealthCare Pvt Ltd","248.0","3.5"
"4841638","Scoresoftlabsopc","",""
"5089918","UNI Business Solutions","",""
"5569468","Infyjob Technology Services","",""
"124560140","Tulio Retail Pvt Ltd","",""
"5105604","Telecrats","",""
"4383002","GR Recruitments","",""
"123640315","Leo Adv","13.0","2.7"
"3452460","SVRJ and CO LLP, Chartered Accountants","",""
"123904801","Fortufame Agro India","",""
"3024226","BharatHire.Com Private Limited","",""
"124261788","Hiring Mavericks","",""
"40772","Brainsearch Consulting Pvt Ltd","",""
"6139550","Tekpillar","",""
"5556900","Creative Hr Solutions","",""
"841473","Apidel Technologies","",""
"827329","Orange Corporate Solution","",""
"6372368","Apinno Consulting","",""
"3871008","Adidar Consulting","",""
"124291912","Paradigm Consultancies","",""
"730625","Aspire Erp Systems Pune","",""
"5692032","Covenantminds","",""
"4052954","Kansoft Solutions","19.0","3.9"
"744755","Imaginators Try Going Beyond","",""
"1121100","Kings Professionals Vision","",""
"124392898","The Albatross","",""
"438805","Easemytrip","569.0","4.0"
"5980928","Talentpull And Infrastructure","",""
"3384470","Supro Consulting","",""
"1283448","Popular Placements Consultancy","",""
"835425","IntendMinds Solutions","",""
"6719411","Pralax Enterprises","",""
"4072920","Arise Solutions","",""
"2192","Golden Opportunities","",""
"124662888","Suzva Software Technologies","",""
"123863583","Great White Global","134.0","3.9"
"5077330","Westernacher Consulting","33.0","4.7"
"6583364","Pixelcode Technologies India","",""
"18947","Kiya.ai","491.0","3.5"
"4371068","Celebal Technologies","660.0","3.1"
"4086050","Iitjobs Inc.","",""
"2774478","Decorpot","192.0","3.3"
"2079768","Globant","1104.0","3.5"
"5801906","CODERS BRAIN","57.0","3.4"
"26047","Societe Generale Global Solution Centre","703.0","3.7"
"1762712","Wissenpro It Solutions","",""
"5228710","World Wide Technology","56.0","4.0"
"2941692","Purview Services","",""
"5399410","BB Works","",""
"1335618","PMTS PRIVATE LIMITED","1890.0","3.8"
"1360722","Tredence","609.0","3.4"
"897026","Uplers","382.0","3.9"
"5935564","Mechispike Solutions","",""
"416","EXL","8028.0","3.6"
"5003360","IDESLABS PRIVATE LIMITED","",""
"123597401","Best Hawk Infosystems Pvt. Ltd.","",""
"5596258","PRADEEPIT CONSULTING SERVICES PVT LTD","",""
"81371","Jade Global","341.0","3.4"
"2621762","Maneva Consulting","",""
"124466790","360DigiTMG","91.0","3.9"
"4320794","Blue Planet Solutions Inc","",""
"2614770","Huntingcube Recruitment Solution","",""
"756229","Venpa Staffing","",""
"1059726","Accion Labs","540.0","3.4"
"125129147","Talent Solutions","",""
"2697816","KVP Business Solutions","28.0","3.8"
"119333","Evoke HR","",""
"152758","Vision Beyond Resources India","",""
"65013","Fujitsu","2708.0","3.8"
"124141072","Ltimindtree","23764.0","3.7"
"528097","Innova Solutions","1053.0","3.3"
"8957","Career Network","",""
"1316","UST","5110.0","3.7"
"614017","E Solutions","",""
"124199112","Infrascapes Llp","",""
"125097225","Campusmarg Innovative Tech Services Llp","",""
"123742273","Talworx Solutions","",""
"395661","Ascendion","",""
"123596983","Shashwath Solution","",""
"3464282","Krazy Mantra HR Solutions Pvt. Ltd","",""
"123908817","Perydot","5.0","4.1"
"4935226","Careator Technologies","",""
"5799370","Alphacom Systems And Solutions","",""
"1610158","SRS Infoway","",""
"8910","Silverlink Technologies","322.0","4.1"
"259646","Mount Talent Consulting","",""
"4189866","Apex Group","1060.0","2.7"
"6344014","Kyndryl","3359.0","3.9"
"842181","Ifinsol Global","",""
"6282490","Hiresquad","",""
"6411","Epam Systems","1809.0","3.7"
"1790532","Cerebra","14.0","3.4"
"79654","Rohan Group","759.0","4.1"
"6358900","Cloudxtreme","2.0","3.0"
"5935970","L Angelo","",""
"5476832","PI Square Technologies India","77.0","4.2"
"6326174","Clininfotech","4.0","4.0"
"6339636","PazCare","52.0","3.3"
"4657320","Talents Pro Hr Solutions","",""
"6836499","Netwalk Technologies","",""
"3812074","Techno Facts Solutions","",""
"2716128","Skyonn Technologies","",""
"1006558","Agiliad","207.0","3.5"
"123994902","BOT Tech","",""
"5553598","Talent Infinity","",""
"123991200","Shell Consultancy","",""
"5898856","Areya Tech","9.0","3.9"
"124985363","Trinity Consultech","",""
"477135","Kaamkaaj  India","",""
"7143005","G R Consultants","",""
"1065894","Talent One Hr Consulting Mumbai","",""
"1350216","Jobs Cruze","",""
"124148234","Saasvaap Techies","71.0","3.9"
"124315892","Travoinspire","",""
"2573","Contactx Resource Management Pvt. Ltd.","",""
"4990456","Huron","300.0","3.7"
"2260550","Bridgenext Technologies","85.0","3.6"
"3311148","Apex Group","1060.0","2.7"
"123858309","Avistrat Engineering","",""
"829529","Technogen","",""
"1097688","WOW Softech","",""
"1401880","NewVision Software","102.0","3.6"
"125133781","Valuemomentum","944.0","3.1"
"474295","Logic Planet","",""
"4092344","Krehsst","",""
"4012468","Techominds","",""
"6200398","Manvision Technologies","",""
"29633","Vichara Technologies","63.0","3.3"
"3010512","A.P. Moller Maersk","3446.0","4.0"
"123597557","D-TechWorks Pvt Ltd","",""
"19934","FIS","6160.0","3.8"
"124653440","Lektronix","",""
"124899563","D-techworks","3.0","3.2"
"4800108","Kalypso It Solutions","2.0","3.7"
"124653476","Converge Electronics","12.0","2.9"
"1515786","Maatrum Technologies and  Legal ventures Pvt. Ltd","441.0","3.8"
"618703","Alike Thoughts","",""
"10934","Symphoni Hr","",""
"5480988","Rarr Technologies","",""
"3954828","BlueBinaries","139.0","2.9"
"124455652","Imedhas","",""
"645431","Lifetime Wellness Rx International","39.0","3.5"
"1021110","Sdna Global","",""
"936","Brillio","1200.0","3.4"
"2563636","T-Systems ICT India Pvt Ltd","1119.0","3.8"
"1743442","Infovision Labs","381.0","3.5"
"124577260","Fabric","",""
"123648663","Talentbridge","",""
"124735975","Ansi Consult And Services","",""
"2067668","Made In India Media","",""
"125119319","Leadrat","21.0","3.1"
"6007834","Rubis Software Solutions Pvt Ltd","",""
"5290124","Magicbricks","1562.0","4.2"
"657931","Keya Anand Solutions","",""
"718335","Waaree Energies","697.0","4.0"
"4670892","Natobotics Technologies","6.0","4.0"
"6949413","Amplicomm Solutions","19.0","3.1"
"5480410","CoreFlex","70.0","3.5"
"6021268","66degrees","28.0","2.6"
"2477066","Delivery Centric Technologies","26.0","4.1"
"2451842","Intellioz Solutions India","35.0","3.3"
"67667","Statcon Energiaa","79.0","3.7"
"271705","Truetech Solutions","44.0","3.4"
"123560179","Moxieit Digital","",""
"543139","Nexwave Talent Management Solutions","",""
"124942153","3shool Technology Consultants","",""
"3214726","Innovative","",""
"124065354","People Services","",""
"4245776","Glauben Technologies","",""
"1115620","Invenio Business Solutions","176.0","3.3"
"753243","Fortune Millennium Management Consultants","",""
"2020094","Crescendo Global Leadership Hiring India","",""
"3986116","Aphthartos Technologies","",""
"4651884","Vipsa Talent Solutions","",""
"993446","Ghrs Training","",""
"4893010","Acuity It Solutions","2.0","5.0"
"4570040","Acme Services","",""
"1116666","Em Sol Co In","",""
"5155474","Mckinley Rice Creativity","8.0","3.3"
"1195","Symbiosis Management Consultants","",""
"4471028","Ultra Firetech","21.0","4.4"
"1373","Pyramid It Consulting","",""
"2554464","Job Seeks 4u Consultancy Services","",""
"739105","Layam","",""
"6018184","Reyika","",""
"19036","Worldline","279.0","3.8"
"123881871","Ciklum","121.0","3.3"
"6305244","Parakozm","",""
"4702648","RMW India Services","",""
"124268582","Infopro Learning","70.0","2.8"
"185470","Zamil Steel Buildings India","223.0","4.1"
"2738076","Jobs Territory","",""
"3167316","Xceedance","836.0","3.6"
"1851","Exclusive Search Recruitment Consultants(ESRC)","",""
"5816402","Refex Industries","97.0","3.8"
"123724543","Rx Placement Services Sriganganagar","",""
"387283","KRG Technologies","",""
"123508583","Hireginie Talent Cloud","",""
"4086876","Starlight Hr Consulting","",""
"28931","Sterling Tools (STL)","318.0","3.5"
"123904845","BNC Network","3.0","1.8"
"6331522","Claidroid Technologies","4.0","4.7"
"754","Mastermind Network","",""
"124552878","Sahayog Industries","",""
"1063160","NMS Consultant","",""
"28445","Le Human Resources Solutions","",""
"123963551","Vee Healthtek","153.0","3.8"
"2883532","Artemis Technologies Hyderabad","",""
"124573288","Consta Cloud","54.0","4.3"
"4803914","Amrit Consultancy","",""
"124179892","Yansh Recruitments Hr Services","",""
"5195516","Aventior Digital","23.0","3.1"
"136248","Rishabh Micro Precision Components","6.0","3.8"
"7366","SAS Research and Development (SAS R&D)","188.0","4.1"
"835441","TAJ Consultancy","",""
"123596359","Brainamaze","",""
"1295132","Nutanix","184.0","3.7"
"633955","ZF","305.0","3.7"
"123917861","Vaidyaratnam Oushadhasala","27.0","4.1"
"124426140","Leidos","14.0","3.7"
"124164506","Strategic Skill Tech","",""
"123864407","English For India","",""
"125134449","EVOTECH BUSINESS SOLUTIONS PRIVATE LIMITED  ","",""
"125132263","Hind Industec","19.0","4.2"
"124281564","Planedge Consultants","99.0","3.3"
"3801018","Satyam Consulting Services","",""
"124585618","Thinkhumble Creative Solutions","13.0","3.8"
"6398332","HR Innovation Group","",""
"123915161","Inventonus","5.0","4.3"
"123957575","JBK Technologies","14.0","3.9"
"124593366","VAK Consulting LLC","",""
"123867839","Ross Lifescience","24.0","3.7"
"2041786","Tudip Technologies","297.0","2.8"
"5430334","Valiant India","2.0","5.0"
"124012448","Cyquent","2.0","4.0"
"1813024","Seven N Consulting","28.0","3.8"
"1838580","Systems Plus Solutions Pvt Ltd","379.0","4.3"
"124781511","Mro Corp","6.0","2.7"
"4900150","Zoomsolar","",""
"4912614","Techverito Software Solutions","6.0","4.6"
"123667051","nCircle Tech Careers","61.0","3.9"
"123921739","Sourceright Technologies","",""
"123577053","Everest Vacuum","117.0","3.3"
"5514472","Tvarit Gmbh","7.0","3.1"
"6938319","Myridius x Aethereus","26.0","3.1"
"3885230","Cross Country Infotech","167.0","4.2"
"5034132","FULCRUM TECHNOLOGIES","185.0","3.4"
"3972790","Clsa","96.0","2.8"
"123567615","AFRY","46.0","4.0"
"3885130","Anchanto Services","74.0","2.6"
"1613116","KPIT","3302.0","3.1"
"125126789","Greenchoice, Pbc","",""
"1393854","3M India","583.0","4.2"
"124266866","Vasant Group","5.0","2.7"
"124482738","Prachyam Studios","4.0","1.6"
"124379300","Mhtechin","45.0","4.2"
"1690164","Principal Global Services","716.0","3.8"
"2788492","Quinstreet Software India","51.0","3.9"
"3220044","Rentomojo","233.0","3.9"
"4037734","Lotusflare","8.0","4.2"
"6797543","Fictiv Technology Solutions","23.0","3.3"
"6797555","66degrees","28.0","2.6"
"124375258","Xpel Technologies Corp","",""
"124704064","Silicon Stack","37.0","2.5"
"6371884","Miratech","26.0","3.4"
"124694902","Sparta Systems","13.0","4.1"
"2525240","Walter P Moore","39.0","4.2"
"124604040","BMW Techworks India","19.0","3.8"
"4419684","Opengov","21.0","3.0"
"5015270","Gsource Technologies","96.0","3.2"
"5761892","Rarr Technologies","34.0","4.4"
"6124730","Jitterbit","4.0","3.6"
"1673958","Black & Veatch","186.0","4.1"
"3113726","Tarana Wireless","10.0","3.5"
"3864872","Locuz","262.0","3.7"
"4341344","Codigo Technologies","",""
"4557922","Onit","29.0","4.4"
"5618014","Rapid7","",""
"123489505","TD Synnex","6.0","3.8"
"1452558","Emerson","482.0","4.0"
"124154970","Atlasrtx","",""
"5116380","SAS Institute","188.0","4.1"
"124391660","Intech Group","",""
"1658908","Career Planet Consultancy","",""
"827869","Elite Celebrations","4.0","4.5"
"718941","Lubrizol","165.0","4.2"
"741249","Sailpoint Technologies","42.0","4.2"
"4575322","Quantum Integrators","30.0","3.3"
"123503033","Intellias","20.0","4.2"
"125112815","Menlo Solution","",""
"4047196","Rocket Software","106.0","4.1"
"126120","Sakon","283.0","3.0"
"116964","Cross Country Infotech","167.0","4.2"
"65291","Fulcrum Digital","137.0","4.3"
"258014","Skillventory","",""
"6115782","Optimeyes Ai","31.0","4.6"
"125069473","Pro-tech Fire Services Llp","2.0","5.0"
"124861391","Elxr Hospitality Consultants Llp","",""
"5220408","O3 Hire","",""
"1384498","Prutech Solutions","84.0","3.9"
"123522635","Inorbvict Healthcare","116.0","4.4"
"242967","Quotient Consultancy","",""
"2851554","Digitide","9602.0","3.6"
"124234760","VK Design And Projects","3.0","3.0"
"832971","Delight HR","",""
"381205","Maharashtra Natural Gas","123.0","3.5"
"124236304","Kirti Sinha","",""
"2805490","Safeway Insurance","78.0","3.2"
"81811","S A Tech Software India Limited","",""
"1058908","Hirschvogel Components","145.0","3.9"
"487263","Manning Consulting","",""
"125057859","Techstay Systems","",""
"5166798","Integral Process Controls Valves","22.0","4.3"
"6917925","Sellability Sales & Marketing Solutions","24.0","4.1"
"3819810","Techprimelab","14.0","2.5"
"388923","General Diagnostics International","132.0","3.3"
"4688436","SE2","91.0","3.3"
"5098916","Launch It Consulting","75.0","3.6"
"125134695","AF Mobilite","",""
"124398300","Shiva Hr Solutions","",""
"6142378","Pattern Technologies","79.0","4.2"
"124984211","Abok Spring","2.0","1.7"
"4546630","Finsmart","38.0","3.3"
"123735797","Nikqik Technologies","3.0","5.0"
"217395","Pan Gulf Technologies","158.0","4.0"
"2723280","UNIVASTU","29.0","3.3"
"2778010","fluid.live","25.0","4.3"
"123508393","Eximtrade Consulting Services","10.0","3.4"
"749529","Exela Technologies","1586.0","3.3"
"3728272","Amit Enterprises Housing (AEHL)","75.0","4.3"
"123623867","Bgauss Auto","87.0","3.8"
"125090633","Dhanajfinancial Services","",""
"838669","Deccan Nutraceuticals","43.0","2.9"
"125132335","Degreebaba Pvt Ltd","",""
"2175746","Seven Mentor And Training","",""
"3743456","Heisetasse Beverages","26.0","3.6"
"34476","Propmart Technologies","412.0","3.6"
"124655958","Smart Services","14.0","3.0"
"1485262","Kohinoor Development","30.0","3.6"
"130052","Peoplefy Infosolutions","",""
"4082700","FM India Supply Chain","393.0","3.9"
"5296314","Apex Services","",""
"6408416","DNV","126.0","4.1"
"6362922","Techorbit Solutions","34.0","4.2"
"44578","Ontrack Hr Services","",""
"893036","Actualise Business Solutions","",""
"5009564","NCSI Technologies","323.0","3.5"
"124378982","Brainwave Educational Services","",""
"976180","Nielseniq India","1349.0","3.6"
"124437184","Kivi-tronics Consulting Llp","",""
"124667730","Qasolve Ai","12.0","5.0"
"123525021","Threadneedle Software","",""
"125132799","Leanwithyash","",""
"125133937","Cleanly","",""
"745539","Spes Manning","",""
"123537779","Online Munim","5.0","2.6"
"124946185","Rightways Air Logisitics","",""
"1132942","ATA Freight","126.0","3.6"
"125102487","SK Consultancy Services","",""
"5824246","Vantageiq Technologies Opc","",""
"124013744","Unitary Properties","3.0","4.1"
"227561","The Digital Group Infotech","112.0","3.4"
"1428216","Godrej Properties","567.0","4.1"
"125049853","K Krushna Infra","",""
"4713240","Oostelijke Onderneming LLP - Eastern Enterprise","11.0","2.8"
"124983855","Vishura Services","",""
"124963237","The Homestay Company","",""
"1974","Client of Quadrangle","18.0","4.1"
"4136330","Crown Veterinary Services","7.0","3.1"
"125133319","Namrata Kashinath Ulegaddi","",""
"124834133","Pristine Developer","9.0","3.6"
"7096829","Spal Automotive Technology","20.0","4.2"
"5190048","Blucognition","104.0","3.3"
"125104229","SLP Group","",""
"124885153","Biswal Infra Mep","",""
"1793564","Thompsons Hr Consulting","",""
"125133545","Wonder Learning India","",""
"1282376","Home Bazaar Services","172.0","3.8"
"123915075","Coriolis Tech","",""
"4190082","Sunbrilo Technology","24.0","3.2"
"124325554","Naturaliv Foods","",""
"125113465","Cyber Elevate","",""
"4117586","Malomatia","80.0","3.5"
"124167562","Tenb Fintech","8.0","2.6"
"123924549","UJA Global Advisory","71.0","2.8"
"115281","Imperial Auto Industries","1020.0","3.9"
"125131703","Mas Asset Management","",""
"125133425","CAR Tattva","",""
"834157","Nitor","282.0","4.2"
"601539","Acesoft Labs","",""
"6816761","Skyscraper Consulting","",""
